iter	F1	Logloss	F1:use_weights=true	F1:use_weights=false	Precision:use_weights=true	Precision:use_weights=false	Recall:use_weights=true	Recall:use_weights=false
130	0.9871346649	0.04923916364	0.9871346649	0.9871346649	0.9845997091	0.9845997091	0.9896827074	0.9896827074
131	0.9872450608	0.04903203737	0.9872450608	0.9872450608	0.9847384591	0.9847384591	0.989764456	0.989764456
132	0.9873612777	0.04880310243	0.9873612777	0.9873612777	0.9849391927	0.9849391927	0.9897953045	0.9897953045
133	0.9875077367	0.04850348516	0.9875077367	0.9875077367	0.9851230016	0.9851230016	0.9899040456	0.9899040456
134	0.9877600942	0.04769276739	0.9877600942	0.9877600942	0.9852197624	0.9852197624	0.9903135599	0.9903135599
135	0.9877559372	0.04756345866	0.9877559372	0.9877559372	0.9852404979	0.9852404979	0.9902842538	0.9902842538
136	0.9877556076	0.04744617923	0.9877556076	0.9877556076	0.9852665616	0.9852665616	0.9902572614	0.9902572614
137	0.9877561225	0.04733867481	0.9877561225	0.9877561225	0.9852874371	0.9852874371	0.9902372098	0.9902372098
138	0.9877660008	0.04724055479	0.9877660008	0.9877660008	0.9853070953	0.9853070953	0.9902372098	0.9902372098
139	0.9877509727	0.04716261257	0.9877509727	0.9877509727	0.9853558428	0.9853558428	0.9901577748	0.9901577748
140	0.9876231634	0.04707012621	0.9876231634	0.9876231634	0.985358117	0.985358117	0.9898986471	0.9898986471
141	0.9877569833	0.04692223388	0.9877569833	0.9877569833	0.9855274856	0.9855274856	0.9899965912	0.9899965912
142	0.9876840477	0.04684209727	0.9876840477	0.9876840477	0.9855336094	0.9855336094	0.989843891	0.989843891
143	0.9878441159	0.04649859219	0.9878441159	0.9878441159	0.9857239174	0.9857239174	0.9899734548	0.9899734548
144	0.9879830529	0.0463528176	0.9879830529	0.9879830529	0.9858599122	0.9858599122	0.9901153581	0.9901153581
145	0.9880279362	0.04609686278	0.9880279362	0.9880279362	0.9860104841	0.9860104841	0.990053661	0.990053661
146	0.9882871743	0.04552382181	0.9882871743	0.9882871743	0.9860542139	0.9860542139	0.9905302709	0.9905302709
147	0.9884263463	0.04472745037	0.9884263463	0.9884263463	0.9861364219	0.9861364219	0.9907269303	0.9907269303
148	0.9884495692	0.04453571396	0.9884495692	0.9884495692	0.9861803616	0.9861803616	0.9907292439	0.9907292439
149	0.98852485	0.04415190373	0.98852485	0.98852485	0.9862331868	0.9862331868	0.990827188	0.990827188
150	0.9885705997	0.04396828637	0.9885705997	0.9885705997	0.9864136966	0.9864136966	0.9907369561	0.9907369561
151	0.9886152184	0.04380490284	0.9886152184	0.9886152184	0.9864926089	0.9864926089	0.9907469819	0.9907469819
152	0.9887174388	0.0436678853	0.9887174388	0.9887174388	0.9866059498	0.9866059498	0.990837985	0.990837985
153	0.9887475719	0.04354637833	0.9887475719	0.9887475719	0.9866927277	0.9866927277	0.9908109926	0.9908109926
154	0.9888118933	0.04339589322	0.9888118933	0.9888118933	0.9868193148	0.9868193148	0.990812535	0.990812535
155	0.988753736	0.04333592489	0.988753736	0.988753736	0.9868327654	0.9868327654	0.9906821999	0.9906821999
156	0.9887532949	0.04325407483	0.9887532949	0.9887532949	0.9868372432	0.9868372432	0.9906768014	0.9906768014
157	0.9888347411	0.043108561	0.9888347411	0.9888347411	0.9869650732	0.9869650732	0.990711506	0.990711506
158	0.9889343059	0.04266840964	0.9889343059	0.9889343059	0.987006552	0.987006552	0.9908696048	0.9908696048
159	0.9889963642	0.04241101811	0.9889963642	0.9889963642	0.9870942216	0.9870942216	0.9909058518	0.9909058518
160	0.9890024543	0.04236119384	0.9890024543	0.9890024543	0.9871063551	0.9871063551	0.9909058518	0.9909058518
161	0.9890097963	0.04226917031	0.9890097963	0.9890097963	0.9871454749	0.9871454749	0.990881173	0.990881173
162	0.9892738007	0.04189090711	0.9892738007	0.9892738007	0.9871993266	0.9871993266	0.9913570116	0.9913570116
163	0.9892849666	0.0417908709	0.9892849666	0.9892849666	0.9872804612	0.9872804612	0.9912976282	0.9912976282
164	0.9893581402	0.04167703673	0.9893581402	0.9893581402	0.98741934	0.98741934	0.9913045691	0.9913045691
165	0.9893357514	0.04119294729	0.9893357514	0.9893357514	0.9874742232	0.9874742232	0.9912043114	0.9912043114
166	0.9893375158	0.04115052659	0.9893375158	0.9893375158	0.9874907512	0.9874907512	0.9911912008	0.9911912008
167	0.9893443617	0.04108970842	0.9893443617	0.9893443617	0.9875051575	0.9875051575	0.9911904296	0.9911904296
168	0.989597423	0.04065078454	0.989597423	0.989597423	0.9875578426	0.9875578426	0.9916454454	0.9916454454
169	0.9896757177	0.04023024979	0.9896757177	0.9896757177	0.987655658	0.987655658	0.9917040577	0.9917040577
170	0.989684009	0.04019373119	0.989684009	0.989684009	0.9876805878	0.9876805878	0.9916955743	0.9916955743
171	0.9897299207	0.04007669526	0.9897299207	0.9897299207	0.9877888772	0.9877888772	0.9916786076	0.9916786076
172	0.9897443713	0.03996108566	0.9897443713	0.9897443713	0.9878199613	0.9878199613	0.991676294	0.991676294
173	0.9897131411	0.03987189307	0.9897131411	0.9897131411	0.9879046944	0.9879046944	0.991528221	0.991528221
174	0.9898957788	0.03949987539	0.9898957788	0.9898957788	0.9879930427	0.9879930427	0.9918058578	0.9918058578
175	0.9899921335	0.03927721643	0.9899921335	0.9899921335	0.9880755751	0.9880755751	0.9919161413	0.9919161413
176	0.9900777699	0.0389315711	0.9900777699	0.9900777699	0.9881796091	0.9881796091	0.9919832369	0.9919832369
177	0.9901519467	0.0387099847	0.9901519467	0.9901519467	0.9882638738	0.9882638738	0.9920472476	0.9920472476
178	0.9902686475	0.03854318527	0.9902686475	0.9902686475	0.9884106698	0.9884106698	0.9921336235	0.9921336235
179	0.9903132732	0.03839769579	0.9903132732	0.9903132732	0.9885355751	0.9885355751	0.9920973765	0.9920973765
180	0.9903723233	0.03825644437	0.9903723233	0.9903723233	0.9886570881	0.9886570881	0.9920935204	0.9920935204
181	0.9904436876	0.0381274737	0.9904436876	0.9904436876	0.9887127788	0.9887127788	0.9921806675	0.9921806675
182	0.9905402482	0.03773207749	0.9905402482	0.9905402482	0.9887750366	0.9887750366	0.9923117738	0.9923117738
183	0.9905565521	0.03762806925	0.9905565521	0.9905565521	0.9888573093	0.9888573093	0.9922616449	0.9922616449
184	0.9905761847	0.03752744972	0.9905761847	0.9905761847	0.9889171232	0.9889171232	0.9922408222	0.9922408222
185	0.9906579402	0.03741930017	0.9906579402	0.9906579402	0.9890241662	0.9890241662	0.9922971208	0.9922971208
186	0.9907071491	0.03729217256	0.9907071491	0.9907071491	0.9891621147	0.9891621147	0.9922570177	0.9922570177
187	0.9907470366	0.03701549731	0.9907470366	0.9907470366	0.9892592752	0.9892592752	0.9922392797	0.9922392797
188	0.990906466	0.03680553697	0.990906466	0.990906466	0.989331884	0.989331884	0.992486068	0.992486068
189	0.990943484	0.03666187621	0.990943484	0.990943484	0.989446312	0.989446312	0.9924451937	0.9924451937
190	0.9909851981	0.03622101182	0.9909851981	0.9909851981	0.9895156919	0.9895156919	0.9924590756	0.9924590756
191	0.9910303559	0.03608113525	0.9910303559	0.9910303559	0.9895911753	0.9895911753	0.9924737286	0.9924737286
192	0.9910975984	0.03591496487	0.9910975984	0.9910975984	0.9896738988	0.9896738988	0.9925253999	0.9925253999
193	0.9911341947	0.03569099794	0.9911341947	0.9911341947	0.9897514854	0.9897514854	0.9925207726	0.9925207726
194	0.9911655253	0.03560148847	0.9911655253	0.9911655253	0.9898101389	0.9898101389	0.9925246287	0.9925246287
195	0.9912607662	0.03520842816	0.9912607662	0.9912607662	0.9898474737	0.9898474737	0.9926781002	0.9926781002
196	0.9913387558	0.03507726635	0.9913387558	0.9913387558	0.9899454977	0.9899454977	0.9927359412	0.9927359412
197	0.9913612118	0.03501039436	0.9913612118	0.9913612118	0.9899979542	0.9899979542	0.992728229	0.992728229
198	0.9913665098	0.03498360177	0.9913665098	0.9913665098	0.9900138901	0.9900138901	0.9927228305	0.9927228305
199	0.9914104599	0.03489375427	0.9914104599	0.9914104599	0.9900961845	0.9900961845	0.992728229	0.992728229
200	0.9915007532	0.03481618731	0.9915007532	0.9915007532	0.9901205742	0.9901205742	0.9928847853	0.9928847853
201	0.9915353573	0.0344392515	0.9915353573	0.9915353573	0.9901612137	0.9901612137	0.9929133202	0.9929133202
202	0.9915489725	0.03432917509	0.9915489725	0.9915489725	0.9902037093	0.9902037093	0.992897896	0.992897896
203	0.9915500703	0.03427578539	0.9915500703	0.9915500703	0.9902565286	0.9902565286	0.9928469959	0.9928469959
204	0.9915905609	0.0341740291	0.9915905609	0.9915905609	0.9903357673	0.9903357673	0.9928485383	0.9928485383
205	0.9917612249	0.03394554886	0.9917612249	0.9917612249	0.9903609084	0.9903609084	0.993165507	0.993165507
206	0.9917999993	0.03385860753	0.9917999993	0.9917999993	0.9904136991	0.9904136991	0.9931901858	0.9931901858
207	0.9918357068	0.03375841159	0.9918357068	0.9918357068	0.9904619076	0.9904619076	0.9932133222	0.9932133222
208	0.991883155	0.0336867059	0.991883155	0.991883155	0.9904990206	0.9904990206	0.9932711633	0.9932711633
209	0.9919031848	0.03348171881	0.9919031848	0.9919031848	0.9905182617	0.9905182617	0.993291986	0.993291986
210	0.9919274934	0.03337516284	0.9919274934	0.9919274934	0.9905836187	0.9905836187	0.9932750193	0.9932750193
211	0.9919805793	0.03315093182	0.9919805793	0.9919805793	0.9906434809	0.9906434809	0.9933212921	0.9933212921
212	0.9919910533	0.0330524424	0.9919910533	0.9919910533	0.9906919895	0.9906919895	0.9932935284	0.9932935284
213	0.9920220714	0.03297009096	0.9920220714	0.9920220714	0.9907446581	0.9907446581	0.993302783	0.993302783
214	0.9920343475	0.03282986114	0.9920343475	0.9920343475	0.9908105842	0.9908105842	0.9932611375	0.9932611375
215	0.9920268304	0.0327478952	0.9920268304	0.9920268304	0.9908278197	0.9908278197	0.9932287465	0.9932287465
216	0.9921235522	0.03243279128	0.9921235522	0.9921235522	0.9908696067	0.9908696067	0.9933806756	0.9933806756
217	0.9921837331	0.03230772192	0.9921837331	0.9921837331	0.9909167694	0.9909167694	0.9934539408	0.9934539408
218	0.992217193	0.0322074294	0.992217193	0.992217193	0.9909558964	0.9909558964	0.9934817045	0.9934817045
219	0.9922405447	0.03206151668	0.9922405447	0.9922405447	0.9909971106	0.9909971106	0.993487103	0.993487103
220	0.9922494175	0.03188507675	0.9922494175	0.9922494175	0.9910531839	0.9910531839	0.9934485423	0.9934485423
221	0.9923063562	0.03183216574	0.9923063562	0.9923063562	0.9910685506	0.9910685506	0.9935472576	0.9935472576
222	0.992323542	0.0317909527	0.992323542	0.992323542	0.9911043719	0.9911043719	0.9935457152	0.9935457152
223	0.9923235479	0.03175945506	0.9923235479	0.9923235479	0.9911036163	0.9911036163	0.9935464864	0.9935464864
224	0.992345691	0.03165951486	0.992345691	0.992345691	0.9911508646	0.9911508646	0.9935434016	0.9935434016
225	0.9924666089	0.03154949473	0.9924666089	0.9924666089	0.9912232723	0.9912232723	0.9937130685	0.9937130685
226	0.9924951954	0.03146360521	0.9924951954	0.9924951954	0.9912910482	0.9912910482	0.9937022715	0.9937022715
227	0.9924843885	0.03139743255	0.9924843885	0.9924843885	0.9913339607	0.9913339607	0.9936374896	0.9936374896
228	0.992492585	0.03128374117	0.992492585	0.992492585	0.9914293982	0.9914293982	0.9935580546	0.9935580546
229	0.9925466212	0.03100794922	0.9925466212	0.9925466212	0.9914688953	0.9914688953	0.9936266926	0.9936266926
