iter	F1	Logloss	F1:use_weights=true	F1:use_weights=false	Precision:use_weights=true	Precision:use_weights=false	Recall:use_weights=true	Recall:use_weights=false
53	0.9722052854	0.09558880229	0.9722052854	0.9722052854	0.9593598488	0.9593598488	0.9853993808	0.9853993808
54	0.9725148843	0.094810936	0.9725148843	0.9725148843	0.9599873774	0.9599873774	0.9853736736	0.9853736736
55	0.9727537933	0.09403269134	0.9727537933	0.9727537933	0.9605576307	0.9605576307	0.9852636471	0.9852636471
56	0.9730283335	0.09269963168	0.9730283335	0.9730283335	0.9611137248	0.9611137248	0.9852420532	0.9852420532
57	0.9732047356	0.09152220736	0.9732047356	0.9732047356	0.9615118668	0.9615118668	0.9851854975	0.9851854975
58	0.9736035431	0.09073091358	0.9736035431	0.9736035431	0.9621367675	0.9621367675	0.9853469382	0.9853469382
59	0.9737474655	0.08931138226	0.9737474655	0.9737474655	0.9625827751	0.9625827751	0.9851741863	0.9851741863
60	0.9743010785	0.08682835955	0.9743010785	0.9743010785	0.963383153	0.963383153	0.9854693041	0.9854693041
61	0.974604763	0.08629567498	0.974604763	0.974604763	0.963977167	0.963977167	0.9854693041	0.9854693041
62	0.9750463606	0.085223768	0.9750463606	0.9750463606	0.9644240228	0.9644240228	0.985905297	0.985905297
63	0.97546026	0.08462825826	0.97546026	0.97546026	0.9651662219	0.9651662219	0.9859762487	0.9859762487
64	0.9755546012	0.0840320421	0.9755546012	0.9755546012	0.9656241595	0.9656241595	0.9856914137	0.9856914137
65	0.9759094393	0.0834575071	0.9759094393	0.9759094393	0.9660688215	0.9660688215	0.9859525981	0.9859525981
66	0.9760441366	0.08293053008	0.9760441366	0.9760441366	0.9664701856	0.9664701856	0.9858096665	0.9858096665
67	0.9761575584	0.08253701588	0.9761575584	0.9761575584	0.9669102589	0.9669102589	0.9855834438	0.9855834438
68	0.9763303242	0.08215033598	0.9763303242	0.9763303242	0.9672800377	0.9672800377	0.985551567	0.985551567
69	0.9765524562	0.08137824844	0.9765524562	0.9765524562	0.9675388052	0.9675388052	0.98573563	0.98573563
70	0.9767817205	0.08062792658	0.9767817205	0.9767817205	0.9679721555	0.9679721555	0.9857531108	0.9857531108
71	0.9770433666	0.08001836719	0.9770433666	0.9770433666	0.9683671068	0.9683671068	0.985876505	0.985876505
72	0.9771945598	0.07957605475	0.9771945598	0.9771945598	0.968799236	0.968799236	0.9857366583	0.9857366583
